,id,title,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,sq_mt_allotment,raw_address,is_exact_address_hidden,street_name,street_number,portal,floor,is_floor_under,door,neighborhood_id,operation,rent_price,rent_price_by_area,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,are_pets_allowed,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_furnished,is_kitchen_equipped,is_accessible,has_green_zones,energy_certificate,has_parking,has_private_parking,has_public_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,full_title,zip_code,latitude,longitude
277699,1467,"calle San Epifanio, 9",IMPERIAL,93.0,,2,2.0,,,"Calle San Epifanio, 9",False,Calle San Epifanio,9,,4,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1797,,False,557000,5989,True,HouseType 1: Pisos,False,True,,,,,,,True,True,,True,True,,,,,,,A,True,,,True,0.0,,,,,"calle San Epifanio, 9, Imperial, Madrid",28005.0,40.4007077,-3.7205041
277709,1466,"calle San Epifanio, 9",IMPERIAL,132.0,,3,2.0,,,"Calle San Epifanio, 9",False,Calle San Epifanio,9,,3,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,2249,,False,757000,5735,True,HouseType 1: Pisos,False,True,,,,,,,True,True,,True,True,,,,,,,A,True,,,True,0.0,,,,,"calle San Epifanio, 9, Imperial, Madrid",28005.0,40.4007077,-3.7205041
277719,1465,"calle San Epifanio, 9",IMPERIAL,55.0,,1,1.0,,,"Calle San Epifanio, 9",False,Calle San Epifanio,9,,4,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1270,,False,328000,5964,True,HouseType 1: Pisos,False,True,,,,,,,True,True,,True,,,,,,,,A,True,,,True,0.0,,,,,"calle San Epifanio, 9, Imperial, Madrid",28005.0,40.4007077,-3.7205041
277729,1464,"calle San Epifanio, 9",IMPERIAL,60.0,,1,1.0,,,"Calle San Epifanio, 9",False,Calle San Epifanio,9,,1,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1294,,False,338000,5633,True,HouseType 1: Pisos,False,True,,,,,,,True,True,,True,,True,,,,,,A,True,,,True,0.0,,,,,"calle San Epifanio, 9, Imperial, Madrid",28005.0,40.4007077,-3.7205041
277739,1335,"calle San Epifanio, 9",IMPERIAL,135.0,,3,2.0,,,"Calle San Epifanio, 9",False,Calle San Epifanio,9,,2,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,2101,,False,689000,5104,True,HouseType 1: Pisos,False,True,,,,,,,True,True,,True,True,,,,,,,A,True,,,True,0.0,,,,,"calle San Epifanio, 9, Imperial, Madrid",28005.0,40.4007077,-3.7205041
277749,1334,"calle San Epifanio, 9",IMPERIAL,116.0,,2,2.0,,,"Calle San Epifanio, 9",False,Calle San Epifanio,9,,1,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1892,,False,597894,5154,True,HouseType 1: Pisos,False,True,,,,,,,True,True,,True,True,,,,,,,A,True,,,True,0.0,,,,,"calle San Epifanio, 9, Imperial, Madrid",28005.0,40.4007077,-3.7205041
277759,658,"calle San Epifanio, 9",IMPERIAL,49.0,,1,1.0,,,"Calle San Epifanio, 9",False,Calle San Epifanio,9,,3,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1238,,False,315000,6429,True,HouseType 1: Pisos,False,True,,,,,,,True,True,,True,True,,,,,,,A,True,,,True,0.0,,,,,"calle San Epifanio, 9, Imperial, Madrid",28005.0,40.4007077,-3.7205041
277769,656,"calle San Epifanio, 9",IMPERIAL,117.0,,3,2.0,,,"Calle San Epifanio, 9",False,Calle San Epifanio,9,,2,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,2005,,False,647000,5530,True,HouseType 1: Pisos,False,True,,,,,,,True,True,,True,True,True,,,,,,A,True,,,True,0.0,,,,,"calle San Epifanio, 9, Imperial, Madrid",28005.0,40.4007077,-3.7205041
277779,1,"calle San Epifanio, 9",IMPERIAL,72.0,,2,2.0,,,"Calle San Epifanio, 9",False,Calle San Epifanio,9,,,,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1494,,False,424000,5889,True,HouseType 1: Pisos,False,True,,,,,,,True,True,,True,True,,,,,,,A,True,,,True,0.0,,,,,"calle San Epifanio, 9, Imperial, Madrid",28005.0,40.4007077,-3.7205041
277789,1462,calle de Juan Duque,IMPERIAL,51.0,,2,1.0,,,Calle de Juan Duque,True,Calle de Juan Duque,,,3,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1064,,False,249000,4882,True,HouseType 1: Pisos,False,False,,False,True,,,,False,True,,,,,,,,,,F,False,,,,,False,False,False,True,"calle de Juan Duque, Imperial, Madrid",28005.0,40.411333,-3.718748
277800,1395,calle de Juan Duque,IMPERIAL,112.0,,4,2.0,,,Calle de Juan Duque,True,Calle de Juan Duque,,,1,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1318,,False,348000,3107,True,HouseType 1: Pisos,False,False,,True,False,,,True,True,True,,,True,,,,,True,,en trámite,False,,,,,False,True,False,True,"calle de Juan Duque, Imperial, Madrid",28005.0,40.411333,-3.718748
277811,1394,calle de Juan Duque,IMPERIAL,111.0,,4,2.0,,,Calle de Juan Duque,True,Calle de Juan Duque,,,1,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1318,,False,348000,3135,True,HouseType 1: Pisos,False,False,,True,False,,,True,True,True,,,True,,,,,True,,en trámite,False,,,,,False,True,False,True,"calle de Juan Duque, Imperial, Madrid",28005.0,40.411333,-3.718748
277822,1387,calle de Juan Duque,IMPERIAL,111.0,,4,2.0,,,Calle de Juan Duque,True,Calle de Juan Duque,,,1,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1318,,False,348000,3135,True,HouseType 1: Pisos,False,False,,True,False,,True,True,True,True,,,True,,,,,True,,en trámite,False,,,,,False,True,False,False,"calle de Juan Duque, Imperial, Madrid",28005.0,40.411333,-3.718748
277833,1377,calle de Juan Duque,IMPERIAL,114.0,97.0,4,2.0,,,Calle de Juan Duque,True,Calle de Juan Duque,,,2,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1428,,False,395000,3465,True,HouseType 1: Pisos,False,False,1960.0,True,False,,,True,True,,,,,True,True,,,,,en trámite,False,,,,,False,False,False,True,"calle de Juan Duque, Imperial, Madrid",28005.0,40.411333,-3.718748
277844,1370,calle de Juan Duque,IMPERIAL,113.0,,4,2.0,,,Calle de Juan Duque,True,Calle de Juan Duque,,,2,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1428,,False,395000,3496,True,HouseType 1: Pisos,False,False,,True,False,,,True,True,True,,,True,,True,,,True,,en trámite,False,,,,,False,True,False,False,"calle de Juan Duque, Imperial, Madrid",28005.0,40.411333,-3.718748
277855,854,calle de Juan Duque,IMPERIAL,107.0,,2,1.0,,,Calle de Juan Duque,True,Calle de Juan Duque,,,Entreplanta exterior,True,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1213,,False,305000,2850,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,,,,,,,,,en trámite,False,,,,,False,False,False,True,"calle de Juan Duque, Imperial, Madrid",28005.0,40.411333,-3.718748
277866,852,calle de Juan Duque,IMPERIAL,95.0,,3,2.0,,,Calle de Juan Duque,True,Calle de Juan Duque,,,2,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1391,,False,379000,3989,True,HouseType 1: Pisos,False,False,,False,True,,,True,True,True,,,True,,True,,,,,en trámite,False,,,,,False,True,False,True,"calle de Juan Duque, Imperial, Madrid",28005.0,40.411333,-3.718748
277877,848,calle de Juan Duque,IMPERIAL,107.0,,2,2.0,,,Calle de Juan Duque,True,Calle de Juan Duque,,,Entreplanta exterior,True,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1213,,False,305000,2850,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,,,,,,,,,en trámite,False,,,,,False,False,False,True,"calle de Juan Duque, Imperial, Madrid",28005.0,40.411333,-3.718748
277888,800,calle de Juan Duque,IMPERIAL,51.0,,2,1.0,,,Calle de Juan Duque,True,Calle de Juan Duque,,,3,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1064,,False,249000,4882,True,HouseType 1: Pisos,False,False,,False,True,,,,False,True,,,,,,,,,,F,False,,,,,False,False,False,True,"calle de Juan Duque, Imperial, Madrid",28005.0,40.411333,-3.718748
277899,794,calle de Juan Duque,IMPERIAL,114.0,,4,2.0,,,Calle de Juan Duque,True,Calle de Juan Duque,,,2,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1485,,False,420000,3684,True,HouseType 1: Pisos,False,False,1960.0,True,False,,,True,True,True,,,True,,True,,,True,,E,False,,,,,True,False,False,True,"calle de Juan Duque, Imperial, Madrid",28005.0,40.411333,-3.718748
277910,1459,calle de la Batalla del Salado,DELICIAS,80.0,,3,1.0,,,Calle de la Batalla del Salado,True,Calle de la Batalla del Salado,,,2,False,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,1271,,False,328700,4109,True,HouseType 1: Pisos,False,False,,False,True,,,True,True,True,,,,,,,,,,G,False,,,,,False,False,True,False,"calle de la Batalla del Salado, Delicias, Madrid",28045.0,40.3993152,-3.6963368
277912,743,calle de la Batalla del Salado,DELICIAS,58.0,,1,1.0,,,Calle de la Batalla del Salado,True,Calle de la Batalla del Salado,,,4,False,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,851,,False,180000,3103,True,HouseType 1: Pisos,False,False,1960.0,False,True,,True,,True,False,,,,,,,,,,F,False,,,,,,,,,"calle de la Batalla del Salado, Delicias, Madrid",28045.0,40.3993152,-3.6963368
277914,1456,Parroco Julio Morate,CHOPERA,70.0,67.0,3,1.0,,,Parroco Julio Morate,True,Parroco Julio Morate,,,1,False,,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,sale,1089,,False,258000,3686,True,HouseType 1: Pisos,True,False,1974.0,True,False,,,True,True,True,,,True,,,,,,,E,False,,,,,True,False,False,False,"Parroco Julio Morate, Chopera, Madrid",28045.0,40.3972311,-3.6982256
277915,1451,calle Párroco Eusebio Cuenca,DELICIAS,110.0,,3,2.0,,,Calle Párroco Eusebio Cuenca,True,Calle Párroco Eusebio Cuenca,,,7,False,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,1474,,False,415000,3773,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,,,,True,,,True,True,en trámite,True,,,True,0.0,,,,,"calle Párroco Eusebio Cuenca, Delicias, Madrid",28045.0,40.3962077,-3.6895035
277924,1432,calle Párroco Eusebio Cuenca,DELICIAS,95.0,,3,2.0,,,Calle Párroco Eusebio Cuenca,True,Calle Párroco Eusebio Cuenca,,,6,False,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,1621,,False,480000,5053,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,,True,,True,,,True,True,en trámite,True,,,True,0.0,,,,,"calle Párroco Eusebio Cuenca, Delicias, Madrid",28045.0,40.3962077,-3.6895035
277933,1309,calle Párroco Eusebio Cuenca,DELICIAS,59.0,55.0,2,2.0,,,Calle Párroco Eusebio Cuenca,True,Calle Párroco Eusebio Cuenca,,,Bajo,True,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,884,,False,190000,3220,True,HouseType 1: Pisos,False,False,1996.0,,,,,,False,True,,,,,,,,,,F,False,,,,,,,,,"calle Párroco Eusebio Cuenca, Delicias, Madrid",28045.0,40.3962077,-3.6895035
277942,1006,calle Párroco Eusebio Cuenca,DELICIAS,67.0,55.0,2,2.0,,,Calle Párroco Eusebio Cuenca,True,Calle Párroco Eusebio Cuenca,,,Bajo,True,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,884,,False,190000,2836,True,HouseType 1: Pisos,False,False,1996.0,,,,,,False,True,,,,,,,,,,F,False,,,,,False,False,True,True,"calle Párroco Eusebio Cuenca, Delicias, Madrid",28045.0,40.3962077,-3.6895035
277951,985,calle Párroco Eusebio Cuenca,DELICIAS,59.0,,2,2.0,,,Calle Párroco Eusebio Cuenca,True,Calle Párroco Eusebio Cuenca,,,Bajo,True,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,884,,False,190000,3220,True,HouseType 1: Pisos,False,False,,,,,,,True,True,,,,,,,,,,E,False,,,,,,,,,"calle Párroco Eusebio Cuenca, Delicias, Madrid",28045.0,40.3962077,-3.6895035
277960,866,calle Párroco Eusebio Cuenca,DELICIAS,60.0,,2,2.0,,,Calle Párroco Eusebio Cuenca,True,Calle Párroco Eusebio Cuenca,,,Bajo,True,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,884,,False,190000,3167,True,HouseType 1: Pisos,False,False,,,,,,,True,True,,,,,,,,,,E,False,,,,,,,,,"calle Párroco Eusebio Cuenca, Delicias, Madrid",28045.0,40.3962077,-3.6895035
277969,814,calle Párroco Eusebio Cuenca,DELICIAS,110.0,,3,2.0,,,Calle Párroco Eusebio Cuenca,True,Calle Párroco Eusebio Cuenca,,,7,False,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,1474,,False,415000,3773,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,,,,True,,,True,True,en trámite,True,,,True,0.0,,,,,"calle Párroco Eusebio Cuenca, Delicias, Madrid",28045.0,40.3962077,-3.6895035
277978,795,calle Párroco Eusebio Cuenca,DELICIAS,111.0,,2,2.0,,,Calle Párroco Eusebio Cuenca,True,Calle Párroco Eusebio Cuenca,,,1,False,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,1363,,False,367000,3306,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,,,,True,,,True,True,en trámite,True,,,True,0.0,,,,,"calle Párroco Eusebio Cuenca, Delicias, Madrid",28045.0,40.3962077,-3.6895035
277987,48,calle Párroco Eusebio Cuenca,DELICIAS,111.0,,2,2.0,,,Calle Párroco Eusebio Cuenca,True,Calle Párroco Eusebio Cuenca,,,1,False,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,1363,,False,367000,3306,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,,,,True,,,True,True,en trámite,True,,,True,0.0,,,,,"calle Párroco Eusebio Cuenca, Delicias, Madrid",28045.0,40.3962077,-3.6895035
277997,1449,"calle Eros, 7",LEGAZPI,94.0,71.0,2,2.0,,,"Calle Eros, 7",False,Calle Eros,7,,5,False,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1619,,False,479000,5096,True,HouseType 1: Pisos,False,False,,,,,True,True,True,True,,True,,,True,,,,True,D,True,,,True,0.0,,,,,"calle Eros, 7, Legazpi, Madrid",28045.0,40.3925011,-3.6787768
278000,1209,"calle Eros, 7",LEGAZPI,85.0,,2,1.0,,,"Calle Eros, 7",False,Calle Eros,7,,8,False,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1621,,False,480000,5647,True,HouseType 1: Pisos,False,False,2008.0,True,False,,True,True,True,True,,True,,,True,,,True,True,en trámite,True,,,True,0.0,False,False,True,False,"calle Eros, 7, Legazpi, Madrid",28045.0,40.3925011,-3.6787768
278003,1140,"calle Eros, 7",LEGAZPI,82.0,60.0,2,1.0,,,"Calle Eros, 7",False,Calle Eros,7,,5,False,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1662,,False,498000,6073,True,HouseType 1: Pisos,False,False,2007.0,True,False,,True,True,True,True,,True,,,True,,,True,True,no indicado,True,,,True,0.0,False,True,False,True,"calle Eros, 7, Legazpi, Madrid",28045.0,40.3925011,-3.6787768
278006,1447,DELICIAS,DELICIAS,41.0,,1,1.0,,,DELICIAS,True,DELICIAS,,,4,False,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,743,,False,149900,3656,True,HouseType 1: Pisos,False,False,,False,True,,,,True,False,,,,,,,,,,en trámite,False,,,,,,,,,"DELICIAS, Delicias, Madrid",28045.0,40.3993312,-3.6941225
278007,1446,Linneo,IMPERIAL,91.0,,3,1.0,,,Linneo,True,Linneo,,,1,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,1275,,False,330000,3626,True,HouseType 1: Pisos,True,False,,False,True,,,,True,True,,,,,,,,,,en trámite,False,,,,,,,,,"Linneo, Imperial, Madrid",28005.0,40.4120405,-3.7205356
278008,1442,calle Puerto de la Cruz Verde,LEGAZPI,121.0,,3,2.0,,,Calle Puerto de la Cruz Verde,True,Calle Puerto de la Cruz Verde,,,6,False,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1598,,False,470000,3884,True,HouseType 1: Pisos,False,False,1994.0,False,True,,True,True,True,True,,,,,,,,True,,en trámite,True,,,True,0.0,True,False,False,False,"calle Puerto de la Cruz Verde, Legazpi, Madrid",28045.0,40.3843704,-3.6857129
278018,1336,calle Puerto de la Cruz Verde,LEGAZPI,140.0,,3,2.0,,,Calle Puerto de la Cruz Verde,True,Calle Puerto de la Cruz Verde,,,,,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1428,,False,395000,2821,True,HouseType 1: Pisos,False,False,,,,,,,True,,,,,,,,,,,G,False,,,,,,,,,"calle Puerto de la Cruz Verde, Legazpi, Madrid",28045.0,40.3843704,-3.6857129
278028,1319,calle Puerto de la Cruz Verde,LEGAZPI,104.0,83.0,2,2.0,,,Calle Puerto de la Cruz Verde,True,Calle Puerto de la Cruz Verde,,,6,False,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1545,,False,446500,4293,True,HouseType 1: Pisos,False,False,1992.0,False,True,,True,True,True,True,,True,True,,,,,True,True,E,False,,,,,True,True,True,True,"calle Puerto de la Cruz Verde, Legazpi, Madrid",28045.0,40.3843704,-3.6857129
278038,1286,calle Puerto de la Cruz Verde,LEGAZPI,140.0,106.0,3,2.0,,,Calle Puerto de la Cruz Verde,True,Calle Puerto de la Cruz Verde,,,2,False,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1428,,False,395000,2821,True,HouseType 1: Pisos,False,False,1992.0,False,True,,,True,True,,,,True,,,,,,,no indicado,False,,,,,,,,,"calle Puerto de la Cruz Verde, Legazpi, Madrid",28045.0,40.3843704,-3.6857129
278048,1273,calle Puerto de la Cruz Verde,LEGAZPI,140.0,,4,2.0,,,Calle Puerto de la Cruz Verde,True,Calle Puerto de la Cruz Verde,,,2,False,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1428,,False,395000,2821,True,HouseType 1: Pisos,False,False,1992.0,False,True,,True,True,True,True,,True,,True,,,,,True,en trámite,False,,,,,False,True,False,True,"calle Puerto de la Cruz Verde, Legazpi, Madrid",28045.0,40.3843704,-3.6857129
278058,1051,calle Puerto de la Cruz Verde,LEGAZPI,91.0,82.0,2,2.0,,,Calle Puerto de la Cruz Verde,True,Calle Puerto de la Cruz Verde,,,6,False,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1545,,False,446500,4907,True,HouseType 1: Pisos,False,False,,,,,,,True,,,,,,,,,,,E,False,,,,,,,,,"calle Puerto de la Cruz Verde, Legazpi, Madrid",28045.0,40.3843704,-3.6857129
278068,873,calle Puerto de la Cruz Verde,LEGAZPI,140.0,120.0,3,2.0,,,Calle Puerto de la Cruz Verde,True,Calle Puerto de la Cruz Verde,,,2,False,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1428,,False,395000,2821,True,HouseType 1: Pisos,False,False,1992.0,False,True,,,True,True,True,,,,,,,,,,no indicado,False,,,,,False,True,True,False,"calle Puerto de la Cruz Verde, Legazpi, Madrid",28045.0,40.3843704,-3.6857129
278078,840,calle Puerto de la Cruz Verde,LEGAZPI,121.0,,3,2.0,,,Calle Puerto de la Cruz Verde,True,Calle Puerto de la Cruz Verde,,,6,False,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1598,,False,470000,3884,True,HouseType 1: Pisos,False,False,1994.0,False,True,,True,True,True,True,,True,,,,,,,True,en trámite,True,,,True,0.0,True,False,False,False,"calle Puerto de la Cruz Verde, Legazpi, Madrid",28045.0,40.3843704,-3.6857129
278088,704,calle Puerto de la Cruz Verde,LEGAZPI,138.0,,4,2.0,,,Calle Puerto de la Cruz Verde,True,Calle Puerto de la Cruz Verde,,,1,False,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1848,,False,579000,4196,True,HouseType 1: Pisos,False,False,1992.0,,,,,True,True,True,,True,True,,,,,,True,en trámite,False,,,,,,,,,"calle Puerto de la Cruz Verde, Legazpi, Madrid",28045.0,40.3843704,-3.6857129
278098,52,calle Puerto de la Cruz Verde,LEGAZPI,139.0,,4,2.0,,,Calle Puerto de la Cruz Verde,True,Calle Puerto de la Cruz Verde,,,5,False,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1987,,False,639000,4597,True,HouseType 1: Pisos,False,False,1994.0,False,True,,True,True,True,True,,True,,,,,,True,True,en trámite,True,,,True,0.0,False,True,True,False,"calle Puerto de la Cruz Verde, Legazpi, Madrid",28045.0,40.3843704,-3.6857129
278108,1441,Tomas Bretón,DELICIAS,138.0,,3,2.0,,,Tomas Bretón,True,Tomas Bretón,,,1,False,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,1369,,False,369500,2678,True,HouseType 1: Pisos,False,False,1974.0,True,False,,True,True,True,True,,,True,,,,,,,en trámite,False,,,,,False,True,False,False,"Tomas Bretón, Delicias, Madrid",28045.0,40.397447,-3.6945409
278109,1438,"calle Puerto de la Cruz Verde, Madrid",LEGAZPI,140.0,122.0,4,2.0,,,"Calle Puerto de la Cruz Verde, Madrid",True,"Calle Puerto de la Cruz Verde, Madrid",,,6,False,,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,sale,1920,,False,610000,4357,True,HouseType 1: Pisos,False,False,1992.0,False,True,,,True,True,True,,True,,,,,,,True,en trámite,True,,,True,0.0,False,True,False,False,"calle Puerto de la Cruz Verde, Madrid, Legazpi, Madrid",28045.0,40.3843704,-3.6857129
278110,1437,"ronda de Toledo, 20",ACACIAS,96.0,76.0,2,2.0,,,"Ronda de Toledo, 20",False,Ronda de Toledo,20,,3,False,,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,sale,1496,,False,425000,4427,True,HouseType 1: Pisos,False,False,1998.0,False,True,,True,True,True,True,,,,,True,,,,True,en trámite,False,,,,,,,,,"ronda de Toledo, 20, Acacias, Madrid",28005.0,40.4058719,-3.7078159
278147,1435,SEGOVIA,IMPERIAL,115.0,,3,2.0,,,SEGOVIA,True,SEGOVIA,,,2,False,,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,sale,2024,,False,655000,5696,True,HouseType 1: Pisos,False,False,1997.0,False,True,,True,True,True,True,,,,,True,,,True,,no indicado,True,,,True,0.0,False,True,False,False,"SEGOVIA, Imperial, Madrid",28005.0,40.4108611,-3.7181935
278148,1427,paseo DELICIAS,CHOPERA,53.0,,2,2.0,,,Paseo DELICIAS,True,Paseo DELICIAS,,,Bajo,True,,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,sale,948,,False,210000,3962,True,HouseType 1: Pisos,False,False,1930.0,False,True,,,True,True,True,,,,,,,,True,,en trámite,False,,,,,False,False,True,False,"paseo DELICIAS, Chopera, Madrid",28045.0,40.3915413,-3.6951734
