,id,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,is_floor_under,operation,buy_price,house_type_id,is_renewal_needed,is_new_development,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_terrace,has_storage_room,energy_certificate,has_parking,full_title,zip_code,latitude,longitude,zip_codes_count,hosts_count_per_zip_code,hosts_distribution_per_zip_code,average_reviews_per_month_per_code,price_per_m2,buy_for_rent_ratio
40174,17179,NINO JESUS,275.0,,5,5.0,3,0.0,sale,1635000,HouseType 1: Pisos,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,en trámite,1,"calle del Doctor Esquerdo, 82, Niño Jesús, Madrid",28007,40.4127429,-3.6699941,374,279,0.2540106951871658,26.155970149253733,4935.6,-1.3017667558148958
40175,17176,IBIZA,61.0,,1,1.0,2,0.0,sale,320000,HouseType 1: Pisos,0,0.0,,,,,1.0,0.0,,1.0,no indicado,0,"calle de Ibiza, 50, Ibiza, Madrid",28009,40.4179208,-3.672591,478,363,0.2405857740585774,28.524489795918367,5492.17,0.22759674227126983
40180,17163,PACIFICO,105.0,91.0,3,3.0,6,0.0,sale,467000,HouseType 1: Pisos,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,D,0,"calle de Narciso Serra, 32, Pacífico, Madrid",28007,40.4062135,-3.6776889621935975,374,279,0.2540106951871658,26.155970149253733,4105.12,0.3878083953696847
40181,17161,ESTRELLA,159.0,136.0,5,3.0,2,0.0,sale,549000,HouseType 1: Pisos,0,0.0,,,1.0,,1.0,1.0,1.0,,D,0,"calle Sirio, 52, Estrella, Madrid",28007,40.4097295,-3.6644715,374,279,0.2540106951871658,26.155970149253733,4246.58,0.4189253469851033
40182,17149,ESTRELLA,109.0,,2,1.0,1,0.0,sale,360000,HouseType 1: Pisos,0,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,1.0,en trámite,0,"calle Rafael Salazar Alonso, 22, Estrella, Madrid",28007,40.4150721,-3.667567771906866,374,279,0.2540106951871658,26.155970149253733,4246.58,0.31696094268799835
40183,17141,IBIZA,174.0,126.0,4,2.0,2,0.0,sale,865000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,C,1,"Maiquez, 46, Ibiza, Madrid",28009,40.4177236,-3.6732502,478,363,0.2405857740585774,28.524489795918367,5492.17,0.44408676351970167
40185,17127,ADELFAS,72.0,57.0,2,1.0,3,0.0,sale,199000,HouseType 1: Pisos,0,0.0,0.0,1.0,,,0.0,1.0,,,en trámite,0,"calle de Luis Mitjans, Adelfas, Madrid",28007,40.4017098,-3.6700371,374,279,0.2540106951871658,26.155970149253733,4020.62,0.2270794056638031
40186,17123,ADELFAS,48.0,40.0,1,1.0,3,0.0,sale,150000,HouseType 1: Pisos,0,,0.0,1.0,1.0,,0.0,,1.0,,E,0,"calle los Mesejo, Adelfas, Madrid",28007,40.4001481,-3.6696307,374,279,0.2540106951871658,26.155970149253733,4020.62,0.18504608741935324
40188,17114,ADELFAS,104.0,82.0,3,2.0,2,0.0,sale,439000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,,1.0,en trámite,1,"calle Valeria, Adelfas, Madrid",28007,40.4007964,-3.6699026,374,279,0.2540106951871658,26.155970149253733,4020.62,0.3800408892160911
40189,17109,IBIZA,177.0,126.0,3,3.0,1,0.0,sale,910000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,C,1,"calle de Máiquez, Madrid, 46, Ibiza, Madrid",28009,40.4177236,-3.6732502,478,363,0.2405857740585774,28.524489795918367,5492.17,0.4531906332105525
41090,17104,PALOMERAS BAJAS,120.0,87.0,4,2.0,4,0.0,sale,279900,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,en trámite,1,"avenida Pablo Neruda, Palomeras Bajas, Madrid",28018,40.3818515,-3.6620301515121256,346,234,0.32369942196531787,25.464255319148936,1983.7,0.5787165397993648
41096,17093,PALOMERAS BAJAS,95.0,,3,2.0,4,0.0,sale,234000,HouseType 1: Pisos,0,,0.0,1.0,1.0,1.0,1.0,1.0,,,en trámite,1,"avenida Pablo Neruda, Palomeras Bajas, Madrid",28018,40.3818515,-3.6620301515121256,346,234,0.32369942196531787,25.464255319148936,1983.7,0.5146947623128497
41102,16996,PALOMERAS BAJAS,80.0,71.0,2,1.0,2,0.0,sale,125000,HouseType 1: Pisos,0,0.0,0.0,1.0,,,1.0,1.0,,,en trámite,0,"avenida Pablo Neruda, Palomeras Bajas, Madrid",28018,40.3818515,-3.6620301515121256,346,234,0.32369942196531787,25.464255319148936,1983.7,0.32565408075817914
41108,16837,PALOMERAS BAJAS,101.0,,4,2.0,4,0.0,sale,240000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,en trámite,1,"avenida Pablo Neruda, Palomeras Bajas, Madrid",28018,40.3818515,-3.6620301515121256,346,234,0.32369942196531787,25.464255319148936,1983.7,0.5232646065433281
41114,16168,PALOMERAS BAJAS,132.0,,3,2.0,1,0.0,sale,229900,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,en trámite,1,"avenida Pablo Neruda, Palomeras Bajas, Madrid",28018,40.3818515,-3.6620301515121256,346,234,0.32369942196531787,25.464255319148936,1983.7,0.5086454605031002
41120,16041,PALOMERAS BAJAS,92.0,,3,2.0,1,0.0,sale,280000,HouseType 1: Pisos,0,0.0,,,1.0,1.0,1.0,1.0,,1.0,en trámite,1,"avenida Pablo Neruda, Palomeras Bajas, Madrid",28018,40.3818515,-3.6620301515121256,346,234,0.32369942196531787,25.464255319148936,1983.7,0.5787165397993648
41126,17102,SAN DIEGO,95.0,85.0,2,2.0,2,0.0,sale,225000,HouseType 1: Pisos,0,0.0,,,1.0,,1.0,1.0,1.0,,D,0,"calle Lozano, 6, San Diego, Madrid",28018,40.3960721,-3.6708628,346,234,0.32369942196531787,25.464255319148936,2007.79,0.4950716957450729
41127,17100,SAN DIEGO,57.0,50.0,3,1.0,1,0.0,sale,97000,HouseType 1: Pisos,1,0.0,,,1.0,,0.0,1.0,,1.0,no indicado,0,"calle del Puerto de Arlabán, San Diego, Madrid",28018,40.3853888,-3.6683344,346,234,0.32369942196531787,25.464255319148936,2007.79,0.26197958949890177
41133,17034,SAN DIEGO,60.0,55.0,2,1.0,3,0.0,sale,103000,HouseType 1: Pisos,0,0.0,0.0,1.0,,,0.0,1.0,,,en trámite,0,"calle del Puerto de Arlabán, San Diego, Madrid",28018,40.3853888,-3.6683344,346,234,0.32369942196531787,25.464255319148936,2007.79,0.27542721101310397
41139,16834,SAN DIEGO,31.0,,1,1.0,5,0.0,sale,53000,HouseType 1: Pisos,0,0.0,1.0,0.0,,,0.0,1.0,,,G,0,"calle del Puerto de Arlabán, San Diego, Madrid",28018,40.3853888,-3.6683344,346,234,0.32369942196531787,25.464255319148936,2007.79,0.15489667744136587
41145,16816,SAN DIEGO,65.0,,3,1.0,1,0.0,sale,120000,HouseType 1: Pisos,1,0.0,,,,,0.0,1.0,,,en trámite,0,"calle del Puerto de Arlabán, San Diego, Madrid",28018,40.3853888,-3.6683344,346,234,0.32369942196531787,25.464255319148936,2007.79,0.31128753505097645
41151,16753,SAN DIEGO,53.0,49.0,2,1.0,1,0.0,sale,106000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,en trámite,0,"calle del Puerto de Arlabán, San Diego, Madrid",28018,40.3853888,-3.6683344,346,234,0.32369942196531787,25.464255319148936,2007.79,0.2819019917421643
41157,16169,SAN DIEGO,59.0,55.0,3,1.0,3,0.0,sale,99000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,en trámite,0,"calle del Puerto de Arlabán, San Diego, Madrid",28018,40.3853888,-3.6683344,346,234,0.32369942196531787,25.464255319148936,2007.79,0.26646213000363583
41163,17099,SAN DIEGO,84.0,66.0,3,1.0,1,0.0,sale,149000,HouseType 1: Pisos,0,0.0,,,1.0,,0.0,1.0,1.0,,no indicado,0,"calle del Puerto de Balbarán, San Diego, Madrid",28018,40.3845771,-3.6699158,346,234,0.32369942196531787,25.464255319148936,2007.79,0.3685644415003561
41164,17098,PALOMERAS SURESTE,110.0,90.0,3,2.0,8,0.0,sale,155000,HouseType 1: Pisos,0,0.0,0.0,1.0,,,0.0,0.0,1.0,,E,0,"calle Luis Buñuel, Palomeras sureste, Madrid",28018,40.3867859,-3.6430144,346,234,0.32369942196531787,25.464255319148936,2076.58,0.3669495035105799
41166,16849,PALOMERAS SURESTE,105.0,85.0,3,2.0,1,0.0,sale,229000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,en trámite,1,"calle Luis Buñuel, Palomeras sureste, Madrid",28018,40.3867859,-3.6430144,346,234,0.32369942196531787,25.464255319148936,2076.58,0.48445039439848214
41168,17096,PALOMERAS BAJAS,63.0,,3,1.0,2,0.0,sale,145000,HouseType 1: Pisos,0,0.0,1.0,0.0,,1.0,1.0,1.0,,,en trámite,0,"calle del Puerto de Balbarán, 111, Palomeras Bajas, Madrid",28018,40.3791978,-3.6640898014995744,346,234,0.32369942196531787,25.464255319148936,1983.7,0.36547865100569643
41169,17095,PALOMERAS BAJAS,123.0,100.0,4,2.0,2,0.0,sale,270000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,,,1.0,en trámite,0,"camino Venta del Pájaro, Palomeras Bajas, Madrid",28018,40.3861909,-3.6551953,346,234,0.32369942196531787,25.464255319148936,1983.7,0.5656097192115743
41170,17092,NUMANCIA,60.0,55.0,2,1.0,1,0.0,sale,128000,HouseType 1: Pisos,0,,,,1.0,,1.0,1.0,,,G,0,"calle del Doctor Lozano, Numancia, Madrid",28038,40.4030427,-3.6602431,223,164,0.2645739910313901,26.353846153846153,2081.94,0.3160513751597068
41172,16752,NUMANCIA,52.0,49.0,2,1.0,2,0.0,sale,86000,HouseType 1: Pisos,1,0.0,0.0,1.0,,,0.0,1.0,,,en trámite,0,"calle del Doctor Lozano, Numancia, Madrid",28038,40.4030427,-3.6602431,223,164,0.2645739910313901,26.353846153846153,2081.94,0.22815258845115613
41174,17091,SAN DIEGO,86.0,78.0,4,1.0,3,0.0,sale,145000,HouseType 1: Pisos,1,0.0,,,,,0.0,1.0,,,no indicado,0,"calle Puerto del Monasterio, San Diego, Madrid",28018,40.3939126,-3.6624898,346,234,0.32369942196531787,25.464255319148936,2007.79,0.3610935406591327
41176,597,SAN DIEGO,73.0,65.0,3,1.0,1,0.0,sale,160000,HouseType 1: Pisos,0,0.0,0.0,1.0,,,1.0,1.0,1.0,,D,0,"calle Puerto del Monasterio, San Diego, Madrid",28018,40.3939126,-3.6624898,346,234,0.32369942196531787,25.464255319148936,2007.79,0.38848684374361864
41178,17090,PALOMERAS SURESTE,48.0,42.0,1,1.0,5,0.0,sale,159500,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,en trámite,1,"maquinilla, 13, Palomeras sureste, Madrid",28018,40.3804582,-3.6370724,346,234,0.32369942196531787,25.464255319148936,2076.58,0.37513604099047476
41179,17089,SAN DIEGO,63.0,51.0,3,1.0,2,0.0,sale,97000,HouseType 1: Pisos,0,,,,,1.0,0.0,1.0,1.0,,no indicado,0,"calle de Peña de la Atalaya, San Diego, Madrid",28018,40.3858964,-3.6671681,346,234,0.32369942196531787,25.464255319148936,2007.79,0.26197958949890177
41184,17071,SAN DIEGO,51.0,43.0,2,1.0,1,0.0,sale,102000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,0.0,1.0,,,no indicado,0,"calle de Peña de la Atalaya, San Diego, Madrid",28018,40.3858964,-3.6671681,346,234,0.32369942196531787,25.464255319148936,2007.79,0.27293691073269616
41189,16918,SAN DIEGO,113.0,105.0,3,2.0,Bajo,1.0,sale,215000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,,,en trámite,0,"calle de Peña de la Atalaya, San Diego, Madrid",28018,40.3858964,-3.6671681,346,234,0.32369942196531787,25.464255319148936,2007.79,0.4801298940626261
41194,16519,SAN DIEGO,127.0,,3,2.0,Bajo,1.0,sale,240000,HouseType 1: Pisos,0,0.0,0.0,1.0,,,0.0,1.0,,,en trámite,0,"calle de Peña de la Atalaya, San Diego, Madrid",28018,40.3858964,-3.6671681,346,234,0.32369942196531787,25.464255319148936,2007.79,0.5169863382126617
41199,16060,SAN DIEGO,98.0,78.0,3,1.0,2,0.0,sale,138000,HouseType 1: Pisos,0,,,,,,,1.0,1.0,,en trámite,0,"calle de Peña de la Atalaya, San Diego, Madrid",28018,40.3858964,-3.6671681,346,234,0.32369942196531787,25.464255319148936,2007.79,0.3476459191449305
41204,17088,SAN DIEGO,73.0,61.0,3,1.0,1,0.0,sale,171000,HouseType 1: Pisos,0,0.0,,,1.0,1.0,1.0,1.0,1.0,,no indicado,0,"avenida de San Diego, San Diego, Madrid",28018,40.3897616,-3.6717002,346,234,0.32369942196531787,25.464255319148936,2007.79,0.4084092459868811
41208,16832,SAN DIEGO,67.0,,2,1.0,1,0.0,sale,105000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,0.0,1.0,,,D,0,"avenida de San Diego, San Diego, Madrid",28018,40.3897616,-3.6717002,346,234,0.32369942196531787,25.464255319148936,2007.79,0.2794116914617565
41212,16216,SAN DIEGO,75.0,,3,1.0,4,0.0,sale,133800,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,en trámite,0,"avenida de San Diego, San Diego, Madrid",28018,40.3897616,-3.6717002,346,234,0.32369942196531787,25.464255319148936,2007.79,0.33917889819154395
41216,16102,SAN DIEGO,80.0,,2,1.0,3,0.0,sale,102000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,,1.0,,,en trámite,0,"avenida de San Diego, San Diego, Madrid",28018,40.3897616,-3.6717002,346,234,0.32369942196531787,25.464255319148936,2007.79,0.27293691073269616
42309,17085,SAN DIEGO,152.0,,3,2.0,2,0.0,sale,199000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,1.0,F,1,"calle JOSUE LILLO, San Diego, Madrid",28018,40.3855116,-3.6690168,346,234,0.32369942196531787,25.464255319148936,2007.79,0.4547288312024664
42310,17084,NUMANCIA,61.0,50.0,3,1.0,4,0.0,sale,110000,HouseType 1: Pisos,0,,,,,,0.0,1.0,,,G,0,"avenida de Peña Prieta, Numancia, Madrid",28038,40.4021366,-3.6645209,223,164,0.2645739910313901,26.353846153846153,2081.94,0.28002728224636636
42313,17067,NUMANCIA,50.0,45.0,1,1.0,1,0.0,sale,128000,HouseType 1: Pisos,0,,0.0,1.0,1.0,,0.0,1.0,,,F,0,"avenida de Peña Prieta, Numancia, Madrid",28038,40.4021366,-3.6645209,223,164,0.2645739910313901,26.353846153846153,2081.94,0.3160513751597068
42316,16387,NUMANCIA,48.0,44.0,2,1.0,1,0.0,sale,110000,HouseType 1: Pisos,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,no indicado,0,"avenida de Peña Prieta, Numancia, Madrid",28038,40.4021366,-3.6645209,223,164,0.2645739910313901,26.353846153846153,2081.94,0.28002728224636636
42319,17083,NUMANCIA,66.0,54.0,3,2.0,3,0.0,sale,152260,HouseType 1: Pisos,0,,0.0,1.0,,,0.0,1.0,,,no indicado,0,"calle Risco de Peloche, Numancia, Madrid",28038,40.3937125,-3.6559059,223,164,0.2645739910313901,26.353846153846153,2081.94,0.3612015716110935
42321,16699,NUMANCIA,73.0,,2,1.0,Bajo,1.0,sale,136000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,en trámite,0,"calle Risco de Peloche, Numancia, Madrid",28038,40.3937125,-3.6559059,223,164,0.2645739910313901,26.353846153846153,2081.94,0.33142165480273206
42323,17082,NUMANCIA,75.0,56.0,2,1.0,1,0.0,sale,199000,HouseType 1: Pisos,0,0.0,,,1.0,1.0,1.0,1.0,,1.0,C,0,"calle Sierra Madrona, 10, Numancia, Madrid",28038,40.39833845,-3.6619580950033015,223,164,0.2645739910313901,26.353846153846153,2081.94,0.4385332910650643
42324,17081,SAN DIEGO,60.0,50.0,3,1.0,1,0.0,sale,107000,HouseType 1: Pisos,0,0.0,,,1.0,,0.0,1.0,,,F,0,"calle Puerto Alto, San Diego, Madrid",28018,40.3949637,-3.6663039,346,234,0.32369942196531787,25.464255319148936,2007.79,0.28389423196649055
42327,16810,SAN DIEGO,67.0,47.0,2,1.0,2,0.0,sale,85000,HouseType 1: Pisos,1,0.0,,,,,0.0,1.0,1.0,1.0,en trámite,0,"calle Puerto Alto, San Diego, Madrid",28018,40.3949637,-3.6663039,346,234,0.32369942196531787,25.464255319148936,2007.79,0.23458628641441587
42330,598,SAN DIEGO,60.0,,3,1.0,,,sale,129000,HouseType 1: Pisos,0,,,,,,0.0,,,,D,0,"calle Puerto Alto, San Diego, Madrid",28018,40.3949637,-3.6663039,346,234,0.32369942196531787,25.464255319148936,2007.79,0.32971575712599427
42333,17080,SAN DIEGO,48.0,40.0,2,1.0,,,sale,77000,HouseType 1: Pisos,0,0.0,,,,1.0,0.0,1.0,,,no indicado,0,"calle de Josué Lillo, San Diego, Madrid",28018,40.3855116,-3.6690168,346,234,0.32369942196531787,25.464255319148936,2007.79,0.21516194422723492
42336,16755,SAN DIEGO,48.0,46.0,2,1.0,Entreplanta exterior,1.0,sale,105000,HouseType 1: Pisos,1,0.0,0.0,1.0,,,0.0,1.0,,,F,0,"calle de Josué Lillo, San Diego, Madrid",28018,40.3855116,-3.6690168,346,234,0.32369942196531787,25.464255319148936,2007.79,0.2794116914617565
42339,16055,SAN DIEGO,45.0,40.0,2,1.0,1,0.0,sale,85000,HouseType 1: Pisos,0,0.0,,,,1.0,0.0,1.0,,,en trámite,0,"calle de Josué Lillo, San Diego, Madrid",28018,40.3855116,-3.6690168,346,234,0.32369942196531787,25.464255319148936,2007.79,0.23458628641441587
42342,17078,NUMANCIA,59.0,,2,1.0,,,sale,119000,HouseType 1: Pisos,0,,,,,1.0,0.0,,,,G,0,"calle de Venancio Martín, Numancia, Madrid",28038,40.3971677,-3.6590939,223,164,0.2645739910313901,26.353846153846153,2081.94,0.29827948932245885
42346,16769,NUMANCIA,87.0,75.0,3,1.0,2,0.0,sale,123000,HouseType 1: Pisos,0,0.0,0.0,1.0,,,0.0,1.0,,,C,0,"calle de Venancio Martín, Numancia, Madrid",28038,40.3971677,-3.6590939,223,164,0.2645739910313901,26.353846153846153,2081.94,0.306444950382816
42350,16695,NUMANCIA,58.0,,2,1.0,3,0.0,sale,129000,HouseType 1: Pisos,0,0.0,,,,,0.0,1.0,,,en trámite,0,"calle de Venancio Martín, Numancia, Madrid",28038,40.3971677,-3.6590939,223,164,0.2645739910313901,26.353846153846153,2081.94,0.31797266011508496
42354,16384,NUMANCIA,59.0,,2,1.0,4,0.0,sale,135000,HouseType 1: Pisos,0,,,,,,,1.0,,,en trámite,0,"calle de Venancio Martín, Numancia, Madrid",28038,40.3971677,-3.6590939,223,164,0.2645739910313901,26.353846153846153,2081.94,0.3295003698473539
43727,17076,ENTREVIAS,118.0,,1,1.0,Bajo,1.0,sale,229000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,en trámite,1,"calle de Concejo de Teverga, Entrevías, Madrid",28053,40.383421,-3.6743906,48,36,0.25,31.828125000000004,1574.36,0.6389898117330217
43730,16197,ENTREVIAS,105.0,75.0,2,1.0,5,0.0,sale,160000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,1.0,1.0,,,no indicado,1,"calle de Concejo de Teverga, Entrevías, Madrid",28053,40.383421,-3.6743906,48,36,0.25,31.828125000000004,1574.36,0.4954394166518459
43733,329,ENTREVIAS,107.0,,3,2.0,3,0.0,sale,219900,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,,no indicado,1,"calle de Concejo de Teverga, Entrevías, Madrid",28053,40.383421,-3.6743906,48,36,0.25,31.828125000000004,1574.36,0.6218399857719963
43736,17075,NUMANCIA,73.0,,2,1.0,,,sale,225500,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,1.0,1.0,,,no indicado,1,"camino de Valderribas, Numancia, Madrid",28038,40.3986212,-3.668747,223,164,0.2645739910313901,26.353846153846153,2081.94,0.47839995388916107
43742,16826,NUMANCIA,45.0,40.0,1,1.0,Bajo,1.0,sale,115000,HouseType 1: Pisos,0,0.0,,,,,0.0,1.0,,,en trámite,0,"camino de Valderribas, Numancia, Madrid",28038,40.3986212,-3.668747,223,164,0.2645739910313901,26.353846153846153,2081.94,0.2901140282621017
43748,16729,NUMANCIA,55.0,50.0,2,1.0,Bajo,1.0,sale,125000,HouseType 1: Pisos,0,0.0,,,,,0.0,1.0,,,en trámite,0,"camino de Valderribas, Numancia, Madrid",28038,40.3986212,-3.668747,223,164,0.2645739910313901,26.353846153846153,2081.94,0.3102875202935723
43754,16484,NUMANCIA,50.0,,1,1.0,1,0.0,sale,138000,HouseType 1: Pisos,0,,,,1.0,,1.0,1.0,,,en trámite,0,"camino de Valderribas, Numancia, Madrid",28038,40.3986212,-3.668747,223,164,0.2645739910313901,26.353846153846153,2081.94,0.3352642247134884
43760,16483,NUMANCIA,72.0,,2,1.0,1,0.0,sale,154990,HouseType 1: Pisos,0,,0.0,1.0,1.0,1.0,1.0,1.0,,,en trámite,0,"camino de Valderribas, Numancia, Madrid",28038,40.3986212,-3.668747,223,164,0.2645739910313901,26.353846153846153,2081.94,0.3660047839995389
43766,16323,NUMANCIA,70.0,,3,1.0,3,0.0,sale,150000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,,1.0,1.0,,en trámite,0,"camino de Valderribas, Numancia, Madrid",28038,40.3986212,-3.668747,223,164,0.2645739910313901,26.353846153846153,2081.94,0.3573590017003372
43772,17074,ENTREVIAS,143.0,136.0,5,2.0,2,0.0,sale,249990,HouseType 1: Pisos,0,0.0,,,1.0,1.0,0.0,1.0,1.0,1.0,C,0,"calle de Esteban Carros, 14, Entrevías, Madrid",28053,40.3703089,-3.6594744,48,36,0.25,31.828125000000004,1574.36,0.6777357148301533
43773,17073,PALOMERAS SURESTE,72.0,69.0,3,1.0,3,0.0,sale,129900,HouseType 1: Pisos,0,0.0,,,,1.0,0.0,1.0,1.0,,D,0,"avenida Pablo Neruda, 29, Palomeras sureste, Madrid",28018,40.3940877,-3.6401398,346,234,0.32369942196531787,25.464255319148936,2076.58,0.32071964480058557
43774,17070,NUMANCIA,63.0,,2,1.0,Entreplanta exterior,1.0,sale,125000,HouseType 1: Pisos,0,0.0,0.0,1.0,,,0.0,1.0,,,en trámite,0,"calle de Santa Marta, Numancia, Madrid",28038,40.4022565,-3.6618379,223,164,0.2645739910313901,26.353846153846153,2081.94,0.3102875202935723
43776,16207,NUMANCIA,66.0,,3,1.0,2,0.0,sale,119900,HouseType 1: Pisos,0,0.0,,,,1.0,0.0,1.0,,,en trámite,0,"calle de Santa Marta, Numancia, Madrid",28038,40.4022565,-3.6618379,223,164,0.2645739910313901,26.353846153846153,2081.94,0.30020077427783703
43778,17066,NUMANCIA,67.0,54.0,2,1.0,,,sale,159000,HouseType 1: Pisos,1,0.0,,,,,0.0,1.0,,,D,1,"calle de Sierra Toledana, Numancia, Madrid",28038,40.4054945,-3.6589262,223,164,0.2645739910313901,26.353846153846153,2081.94,0.373209602582207
43781,16949,NUMANCIA,109.0,100.0,3,1.0,1,0.0,sale,208000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,,,D,0,"calle de Sierra Toledana, Numancia, Madrid",28038,40.4054945,-3.6589262,223,164,0.2645739910313901,26.353846153846153,2081.94,0.45246260699155594
43784,16110,NUMANCIA,81.0,74.0,3,1.0,2,0.0,sale,209000,HouseType 1: Pisos,0,0.0,,,,,1.0,1.0,,,E,1,"calle de Sierra Toledana, Numancia, Madrid",28038,40.4054945,-3.6589262,223,164,0.2645739910313901,26.353846153846153,2081.94,0.45390357070808957
43787,17065,PALOMERAS SURESTE,90.0,87.0,3,2.0,Bajo,1.0,sale,255000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,D,1,"calle de la Maquinilla, Palomeras sureste, Madrid",28018,40.3805182,-3.6372846,346,234,0.32369942196531787,25.464255319148936,2076.58,0.5205674715156652
43791,16478,PALOMERAS SURESTE,108.0,,3,2.0,3,0.0,sale,240000,HouseType 1: Pisos,0,0.0,0.0,1.0,,,1.0,1.0,,1.0,D,0,"calle de la Maquinilla, Palomeras sureste, Madrid",28018,40.3805182,-3.6372846,346,234,0.32369942196531787,25.464255319148936,2076.58,0.49986034730181356
43795,16069,PALOMERAS SURESTE,78.0,,2,2.0,4,0.0,sale,219900,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,1.0,1.0,,1.0,en trámite,0,"calle de la Maquinilla, Palomeras sureste, Madrid",28018,40.3805182,-3.6372846,346,234,0.32369942196531787,25.464255319148936,2076.58,0.47144824663629625
43799,16056,PALOMERAS SURESTE,90.0,70.0,2,2.0,1,0.0,sale,236000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,en trámite,1,"calle de la Maquinilla, Palomeras sureste, Madrid",28018,40.3805182,-3.6372846,346,234,0.32369942196531787,25.464255319148936,2076.58,0.4945631759912934
43803,17063,PORTAZGO,82.0,,2,1.0,1,0.0,sale,150000,HouseType 1: Pisos,0,0.0,0.0,1.0,,,1.0,1.0,1.0,,en trámite,0,"calle José Paulete, Portazgo, Madrid",28038,40.3934293,-3.6521095,223,164,0.2645739910313901,26.353846153846153,1896.75,0.3922499011466983
43804,17062,SAN DIEGO,40.0,,2,1.0,1,0.0,sale,97000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,0.0,0.0,,,en trámite,0,"calle Carlos Aurioles, San Diego, Madrid",28018,40.3830391,-3.666138,346,234,0.32369942196531787,25.464255319148936,2007.79,0.26197958949890177
44061,17059,SAN DIEGO,72.0,58.0,2,1.0,1,0.0,sale,109990,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,no indicado,0,"calle Eduardo Requenas, San Diego, Madrid",28018,40.3896111,-3.6662827,346,234,0.32369942196531787,25.464255319148936,2007.79,0.2903690126955508
44064,16531,SAN DIEGO,60.0,,3,1.0,1,0.0,sale,115000,HouseType 1: Pisos,0,0.0,,,,,0.0,0.0,1.0,,en trámite,0,"calle Eduardo Requenas, San Diego, Madrid",28018,40.3896111,-3.6662827,346,234,0.32369942196531787,25.464255319148936,2007.79,0.30082827387326366
44067,16076,SAN DIEGO,72.0,58.0,2,1.0,1,0.0,sale,109990,HouseType 1: Pisos,0,0.0,,,1.0,1.0,0.0,1.0,,,en trámite,0,"calle Eduardo Requenas, San Diego, Madrid",28018,40.3896111,-3.6662827,346,234,0.32369942196531787,25.464255319148936,2007.79,0.2903690126955508
44431,17057,PALOMERAS SURESTE,87.0,,3,2.0,9,0.0,sale,139000,HouseType 1: Pisos,0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,en trámite,0,"calle de Fuente de Piedra, Palomeras sureste, Madrid",28018,40.3827766,-3.6405642,346,234,0.32369942196531787,25.464255319148936,2076.58,0.33805584181683346
